Vin_A,Vin_B,Vin_C,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
1.0,0.0,1.0,9.915346356984088,0.93919986523514,3.5544900269699565e-08,2.3252026185501199e-07,7.246627195342831e-10,8.202204611530691e-10,7.757300002577266e-10,5.125544491993831e-10,1.0102302228190445e-08,9.029780890098952e+18,8.01685874294758e-10,7.614652904044894e-10,7.93561504658248e-10,4.848398261724627e-10,1.0928454422984612e-08,3.413957345605252e+18,1.1616488359497705e-06
1.0,1.0,0.0,9.915346356984088,0.93919986523514,3.5544900269699565e-08,2.3252026185501199e-07,7.246627195342831e-10,8.202204611530691e-10,7.757300002577266e-10,5.125544491993831e-10,1.0102302228190445e-08,9.029780890098952e+18,8.01685874294758e-10,7.614652904044894e-10,7.93561504658248e-10,4.848398261724627e-10,1.0928454422984612e-08,3.413957345605252e+18,4.918992287137301e-07
1.0,1.0,1.0,9.915346356984088,0.93919986523514,3.5544900269699565e-08,2.3252026185501199e-07,7.246627195342831e-10,8.202204611530691e-10,7.757300002577266e-10,5.125544491993831e-10,1.0102302228190445e-08,9.029780890098952e+18,8.01685874294758e-10,7.614652904044894e-10,7.93561504658248e-10,4.848398261724627e-10,1.0928454422984612e-08,3.413957345605252e+18,3.5929946370338196e-06
0.0,0.0,0.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,4.5716356918131484e-07
0.0,0.0,1.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,9.249751020684857e-07
0.0,1.0,0.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,5.592006483115098e-07
0.0,1.0,1.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,1.8820100684845141e-06
1.0,0.0,0.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,4.807003666526832e-07
1.0,0.0,1.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,1.1762179086763503e-06
1.0,1.0,0.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,5.531507223070607e-07
1.0,1.0,1.0,27.74017952886909,0.9178803702763192,3.5262733773763916e-08,2.3684366478955734e-07,7.209311383181251e-10,7.680176001760157e-10,7.710760825772407e-10,5.144437690025646e-10,9.47872571121706e-09,8.238237470527028e+18,7.7403458095103e-10,7.49131362412093e-10,7.811606193652957e-10,5.06473899010081e-10,9.381477133065789e-09,3.5507364392184253e+18,3.6734863835337408e-06
0.0,0.0,0.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,8.50226815191488e-07
0.0,0.0,1.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,1.3775485247249147e-06
0.0,1.0,0.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,1.0171630641825276e-06
0.0,1.0,1.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,2.8255363540932713e-06
1.0,0.0,0.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,9.313282685771685e-07
1.0,0.0,1.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,1.981142697829853e-06
1.0,1.0,0.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,1.3259381837604069e-06
1.0,1.0,1.0,79.79167298570027,0.9073063756365638,3.4084306983427573e-08,2.583062074340911e-07,7.128989373078405e-10,7.379225280415894e-10,6.901258845376183e-10,4.787931159409206e-10,9.787546695130776e-09,8.92642944728623e+18,7.493616294681231e-10,7.78872422503709e-10,7.66974273743399e-10,5.100322922506227e-10,1.004717203014492e-08,3.384296750016918e+18,5.992004326164831e-06
0.0,0.0,0.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,1.2507935065053825e-06
0.0,0.0,1.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,2.0347531790955505e-06
0.0,1.0,0.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,1.5318799026880184e-06
0.0,1.0,1.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,4.203800919952779e-06
1.0,0.0,0.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,1.4256865876670826e-06
1.0,0.0,1.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,3.0238608882149604e-06
1.0,1.0,0.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,2.129213203064971e-06
1.0,1.0,1.0,112.67091674934034,0.9705482655492396,3.472242304550659e-08,2.4485633402833614e-07,7.673123546308857e-10,7.718629527136698e-10,7.739844845288831e-10,5.298526759085663e-10,1.0289365118576558e-08,8.503733920479956e+18,7.846761677805583e-10,7.59845818549071e-10,7.52714290815258e-10,5.222544007713253e-10,1.0227613038301217e-08,3.246512687675872e+18,8.116873691323912e-06
0.0,0.0,0.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,7.294379865580231e-07
0.0,0.0,1.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,1.2520743998567686e-06
0.0,1.0,0.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,8.712408701895164e-07
0.0,1.0,1.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,2.5329458521082955e-06
1.0,0.0,0.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,7.826130016860833e-07
1.0,0.0,1.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,1.6996015090463338e-06
1.0,1.0,0.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,1.0243530853456158e-06
1.0,1.0,1.0,55.38865269772309,0.9388493749187408,3.3665463423137e-08,2.404136762181589e-07,7.876138819165065e-10,7.527167605033506e-10,7.570441628338047e-10,4.612714009676561e-10,9.714770194340185e-09,9.24737328938576e+18,7.513447767231511e-10,8.039456257025682e-10,7.595698015374123e-10,5.072890057145501e-10,9.651911630852384e-09,3.646714803338621e+18,5.25739669473004e-06
0.0,0.0,0.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,6.036390799444796e-07
0.0,0.0,1.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,9.829615683391902e-07
0.0,1.0,0.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,7.227868388513822e-07
0.0,1.0,1.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,2.039340699521777e-06
1.0,0.0,0.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,6.590008155952573e-07
1.0,0.0,1.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,1.4236493371930464e-06
1.0,1.0,0.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,9.443081794238162e-07
1.0,1.0,1.0,71.9006389278921,0.8697498086941665,3.386247096543505e-08,2.304633883341316e-07,7.485462470551456e-10,7.277839677583305e-10,7.811168283887487e-10,4.960079326202828e-10,9.5976401395155e-09,9.16435313072168e+18,7.63561305609422e-10,7.688824466962175e-10,7.629163931436974e-10,4.5676988279039717e-10,9.932264788055217e-09,3.40260577714499e+18,4.374197873656067e-06
0.0,0.0,0.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,4.60629559126363e-07
0.0,0.0,1.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,8.529687066707073e-07
0.0,1.0,0.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,5.64238777091548e-07
0.0,1.0,1.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,1.7752183778149747e-06
1.0,0.0,0.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,4.995507851447713e-07
1.0,0.0,1.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,1.1751410134572673e-06
1.0,1.0,0.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,6.583839842147533e-07
1.0,1.0,1.0,55.75529939118087,0.8748376066660776,3.472818874098862e-08,2.3776015580900867e-07,7.537969814902417e-10,7.293986716526199e-10,7.785576300418491e-10,4.970980866743288e-10,1.0730278502206556e-08,8.806265123218912e+18,8.064171607407177e-10,7.87401290477519e-10,7.787349341877392e-10,5.117506487267472e-10,1.0383786577687629e-08,3.3422886924858173e+18,3.5754406231566064e-06
0.0,0.0,0.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,3.2947321023798454e-07
0.0,0.0,1.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,6.541225768416152e-07
0.0,1.0,0.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,4.0491057989023107e-07
0.0,1.0,1.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,1.3491556094629323e-06
1.0,0.0,0.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,3.4511458763953265e-07
1.0,0.0,1.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,8.435358066520884e-07
1.0,1.0,0.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,4.074729436875966e-07
1.0,1.0,1.0,15.501562693159386,0.8441228867557053,3.3945006360387246e-08,2.517857451107892e-07,7.569104714515027e-10,7.347707068031611e-10,7.677569184067335e-10,5.01326837099972e-10,9.695860221982546e-09,8.744543211039098e+18,8.049165053754963e-10,7.83101295197527e-10,7.779956850671855e-10,4.940658964325434e-10,9.820078680800769e-09,3.7356848090902574e+18,2.716704414368654e-06
0.0,0.0,0.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,2.8338646167591035e-07
0.0,0.0,1.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,6.370593179706863e-07
0.0,1.0,0.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,3.578222264235491e-07
0.0,1.0,1.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,1.323588499789741e-06
1.0,0.0,0.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,2.841228998899966e-07
1.0,0.0,1.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,7.765461486915934e-07
1.0,1.0,0.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,3.048773451659814e-07
1.0,1.0,1.0,-39.282510592754605,0.8816893719890622,3.3549732814172966e-08,2.427654516308354e-07,7.716462687043803e-10,7.225273568881136e-10,7.002468523715834e-10,4.973997851417153e-10,1.0460405841235421e-08,8.148387021510545e+18,7.583605219771632e-10,7.78842773246933e-10,7.633787069043376e-10,5.221471082703469e-10,9.970559743617592e-09,3.5187089896639724e+18,2.471205227248839e-06
0.0,0.0,0.0,-52.91481528019086,0.9307985965491046,3.419281057929917e-08,2.302257342923372e-07,7.808035142320475e-10,7.211797580029982e-10,7.247344916332641e-10,5.098258713793358e-10,1.0135590724099584e-08,8.672203878428598e+18,7.741210200408012e-10,7.416807030990792e-10,7.39098451176284e-10,4.729298259841058e-10,1.0254503876168717e-08,3.669121717118236e+18,3.225003761619254e-07
0.0,0.0,1.0,-52.91481528019086,0.9307985965491046,3.419281057929917e-08,2.302257342923372e-07,7.808035142320475e-10,7.211797580029982e-10,7.247344916332641e-10,5.098258713793358e-10,1.0135590724099584e-08,8.672203878428598e+18,7.741210200408012e-10,7.416807030990792e-10,7.39098451176284e-10,4.729298259841058e-10,1.0254503876168717e-08,3.669121717118236e+18,7.518018136040193e-07
0.0,1.0,0.0,-52.91481528019086,0.9307985965491046,3.419281057929917e-08,2.302257342923372e-07,7.808035142320475e-10,7.211797580029982e-10,7.247344916332641e-10,5.098258713793358e-10,1.0135590724099584e-08,8.672203878428598e+18,7.741210200408012e-10,7.416807030990792e-10,7.39098451176284e-10,4.729298259841058e-10,1.0254503876168717e-08,3.669121717118236e+18,4.0731984750773833e-07
